"","Word","N","M_Val","SD_Val","M_Aro","SD_Aro","M_Dom","SD_Dom","N_Female","N_Male","M_Val_Female","M_Val_Male","SD_Val_Female","SD_Val_Male","M_Aro_Female","M_Aro_Male","SD_Aro_Female","SD_Aro_Male","M_Dom_Female","M_Dom_Male","SD_Dom_Female","SD_Dom_Male","Item","English","Syllables_separation","Syllables","Length","Frequency","Categories"
"46","alerta",72,3.55555555555556,2.13547427782128,6.80555555555556,2.25575251420026,4.38888888888889,2.35901361312669,56,16,3.41071428571429,4.0625,2.16397601830339,2.01556443707464,6.76785714285714,6.9375,2.4044736443749,1.69189243156886,4.35714285714286,4.5,2.46007074124873,2.03306009093025,11,"alert","a-ler-ta",3,6,29.04,4
"47","almohada",65,7.90769230769231,1.49711260559991,2.12307692307692,1.6346606328579,7.75384615384615,1.8627161722768,44,21,8,7.71428571428571,1.44672846651124,1.61687529336239,2.22727272727273,1.9047619047619,1.6962837131559,1.51343192462568,7.86363636363636,7.52380952380952,1.65080542837969,2.27198256197198,315,"pillow","al-mo-ha-da",4,8,8.34,1
"48","amabilidad",62,8.03225806451613,1.58856303698496,2.5,2.07838209459847,7.85483870967742,1.69712171181283,48,14,8.0625,7.92857142857143,1.68101096734686,1.26881445053645,2.35416666666667,3,2.06788599353772,2.11223541811477,7.79166666666667,8.07142857142857,1.79785135746705,1.32805732697661,246,"kindness","a-ma-bi-li-dad",5,10,4.43,1
"49","amable",70,7.88571428571429,1.69861714551553,2.92857142857143,2.25428049237496,7.6,1.88356738317389,56,14,7.98214285714286,7.5,1.51946248185542,2.31217513310602,2.91071428571429,3,2.29050836528238,2.18385685639668,7.71428571428571,7.14285714285714,1.77573836846726,2.28227763622028,245,"kind","a-ma-ble",3,6,16.9,1
"50","amado",76,7.96052631578947,1.81431926241357,3.55263157894737,2.81138038143592,7.06578947368421,2.2110964177125,53,23,7.90566037735849,8.08695652173913,1.89395953721091,1.64905051133457,3,4.82608695652174,2.4337372337779,3.24250427788382,7.32075471698113,6.47826086956522,2.0641033153337,2.46557323626763,264,"loved","a-ma-do",3,5,15.67,2
"51","amanecer",65,7.44615384615385,2.12889913769101,2.86153846153846,2.34438773374923,7.55384615384615,1.87108565770291,46,19,7.58695652173913,7.10526315789474,1.8923951543718,2.6435400684626,3.10869565217391,2.26315789473684,2.523033983737,1.75885395967431,7.56521739130435,7.52631578947368,1.8815144480863,1.8964417280977,420,"sunrise","a-ma-ne-cer",4,8,19.96,2
"52","amarillo",60,6.33333333333333,2.25243120376264,3.78333333333333,2.37280972450396,6.35,2.18488645324175,44,16,6.34090909090909,6.3125,2.25102748444558,2.33005722390388,3.84090909090909,3.625,2.45842814045396,2.18708329364323,6.38636363636364,6.25,2.16972733353819,2.2949219304078,545,"yellow","a-ma-ri-llo",4,8,24.02,2
"53","ambición",73,5.87671232876712,2.10782408526642,4.9041095890411,2.17411785151309,5.46575342465753,2.08221431134169,54,19,5.64814814814815,6.52631578947368,2.1818929587169,1.77540045725626,4.96296296296296,4.73684210526316,2.23997104902924,2.02325659555628,5.33333333333333,5.84210526315789,2.15441626292652,1.86378223259219,14,"ambition","am-bi-ción",3,8,10.9,1
"54","ambulancia",58,3.58620689655172,1.85467151069487,5.96551724137931,2.47063822453625,4.62068965517241,2.2229077385886,40,18,3.7,3.33333333333333,1.81447173918683,1.97036873228756,5.65,6.66666666666667,2.53741237059756,2.22287572090485,4.775,4.27777777777778,2.14221907472195,2.42063568596826,15,"ambulance","am-bu-lan-cia",4,10,7.81,1
"55","amenaza",65,2.23076923076923,1.85210379340318,7.06153846153846,1.99903823028822,3.67692307692308,2.56848503686811,47,18,1.97872340425532,2.88888888888889,1.55324851313973,2.39825644728167,7.38297872340426,6.22222222222222,1.763805070189,2.36532687843141,3.08510638297872,5.22222222222222,2.29204472255141,2.66911652172324,275,"menace","a-me-na-za",4,7,47.91,2
"56","amigable",70,7.85714285714286,1.58146615413905,2.6,1.74787655850409,7.34285714285714,1.86412130511017,52,18,7.90384615384615,7.72222222222222,1.48534825103329,1.87257468414812,2.71153846153846,2.27777777777778,1.86123023263751,1.36362646064933,7.28846153846154,7.5,1.81860254970288,2.03643286742515,175,"friendly","a-mi-ga-ble",4,8,5.13,1
"57","amigo",66,7.53030303030303,1.93127854796682,3.57575757575758,2.4435825279895,6.71212121212121,2.31891985143715,48,18,7.5,7.61111111111111,1.90184680681588,2.06194907476594,3.41666666666667,4,2.41302611578511,2.54373509534584,6.70833333333333,6.72222222222222,2.18270116991839,2.71825107171668,174,"friend","a-mi-go",3,5,117.52,2
"58","amor",65,7.63076923076923,1.92491258542783,4.66153846153846,2.88464102552707,5.92307692307692,2.7743675648002,44,21,7.43181818181818,8.04761904761905,2.09537394423367,1.46547570693582,4.61363636363636,4.76190476190476,2.78881411065048,3.14491274767301,6.09090909090909,5.57142857142857,2.65731269937149,3.04255531702266,263,"love","a-mor",2,4,210.69,1
"59","ampolla",66,2.95454545454545,1.76662928227147,5.48484848484848,2.15722345935998,4.24242424242424,2.18428376615667,46,20,2.78260869565217,3.35,1.76273831773511,1.75544266422131,5.65217391304348,5.1,2.1829377891512,2.10012530954452,4.04347826086957,4.7,2.09715703581068,2.36420677695724,661,"blister","am-po-lla",3,7,0.27,1
"60","angustiado",78,2.48717948717949,1.5687168198475,6.14102564102564,2.36162149322369,3.58974358974359,2.18278921670618,57,21,2.40350877192982,2.71428571428571,1.57955293316548,1.55379719213471,6.29824561403509,5.71428571428571,2.21975635954475,2.72291860221449,3.28070175438596,4.42857142857143,1.93422544450626,2.61861468283191,19,"anguished","an-gus-tia-do",4,10,2.28,2
"61","anhelo",58,7.01724137931035,2.06466835457854,3.93103448275862,2.55371809408424,6.8448275862069,2.26182447810434,45,13,7.04444444444444,6.92307692307692,2.18419483350434,1.65637850251377,3.71111111111111,4.69230769230769,2.68516312541734,1.9315199276138,7.15555555555556,5.76923076923077,2.12084412392325,2.48843478763412,508,"desire","a-nhe-lo",3,6,8.4,2
"62","animado",67,7.94029850746269,1.36936832390445,3.7910447761194,2.72217222437833,6.91044776119403,1.99036575962265,52,15,7.94230769230769,7.93333333333333,1.34912406642471,1.48644670591441,3.82692307692308,3.66666666666667,2.63997291909873,3.08606699924184,6.86538461538461,7.06666666666667,2.00028278543796,2.01659779496722,849,"lively","a-ni-ma-do",4,7,5.26,2
"63","animar",62,7.56451612903226,1.77985970843289,3.96774193548387,2.59866133214703,7.20967741935484,1.90888429154261,49,13,7.59183673469388,7.46153846153846,1.82481011965331,1.66410058867569,4.10204081632653,3.46153846153846,2.57588898860814,2.72688419920932,7.24489795918367,7.07692307692308,1.96352799238278,1.75411603861406,69,"cheer","a-ni-mar",3,6,2.17,1
"64","ansioso",55,2.45454545454545,1.71936876679465,6.81818181818182,2.38118324999015,3.52727272727273,2.50077429086914,40,15,2.25,3,1.66024403519792,1.81265393434993,7,6.33333333333333,2.32047740446129,2.55417492036264,3.325,4.06666666666667,2.45354270288328,2.63131326979695,21,"anxious","an-sio-so",3,7,5.49,1
"65","apenado",76,3.96052631578947,1.92832078571787,5.32894736842105,1.81393243457219,4.57894736842105,2.03478521647691,61,15,3.9672131147541,3.93333333333333,1.85263068018385,2.28243812830136,5.19672131147541,5.86666666666667,1.8332091363794,1.68466472572297,4.55737704918033,4.66666666666667,2.04552022856399,2.05866345916355,140,"embarrassed","a-pe-na-do",4,7,1.77,2
"66","apestar",63,2.6031746031746,1.69952253769075,5.84126984126984,2.17171219211158,4.19047619047619,2.44854889783094,49,14,2.71428571428571,2.21428571428571,1.69558249578132,1.71771634752349,5.81632653061224,5.92857142857143,2.06834746222432,2.5858873113137,4.06122448979592,4.64285714285714,2.34883094383591,2.81772256256013,411,"stink","a-pes-tar",3,7,0.29,1
"67","aplastado",65,3.13846153846154,1.89470415795022,5.64615384615385,2.30780448445303,3.96923076923077,2.12844742982731,52,13,3.05769230769231,3.46153846153846,1.93434856581158,1.76140969185596,5.75,5.23076923076923,2.35042757895698,2.16617351389673,3.80769230769231,4.61538461538461,2.03920843484034,2.4337372337779,93,"crushed","a-plas-ta-do",4,9,1.71,1
"68","aplauso",54,6.72222222222222,1.58312643467794,4.42592592592593,2.44642096573327,6.40740740740741,2.02362013101794,41,13,6.53658536585366,7.30769230769231,1.65978253056853,1.18213192894698,4.58536585365854,3.92307692307692,2.43901219509146,2.49871761981816,6.14634146341463,7.23076923076923,2.00699994531335,1.92153784566105,640,"applause","a-plau-so",3,7,5.87,1
"69","aprender",60,7.56666666666667,1.73074556939739,3.53333333333333,2.15867714252264,7,1.83192035945612,47,13,7.38297872340426,8.23076923076923,1.85979418554337,0.926808695996298,3.27659574468085,4.46153846153846,2.07156869419387,2.29548050944258,6.95744680851064,7.15384615384615,1.84104704151352,1.86396324383261,252,"learn","a-pren-der",3,8,52.58,1
"70","aprobación",64,6.90625,2.18740079140111,4.171875,2.49796544195598,6.578125,2.19526682400373,47,17,6.8936170212766,6.94117647058824,2.25768294605805,2.04543969097399,4.4468085106383,3.41176470588235,2.52645576319956,2.31998985799,6.51063829787234,6.76470588235294,2.2829456603403,1.98523965066897,625,"acceptance","a-pro-ba-ción",4,10,29.07,1
"71","apuro",69,3.42028985507246,1.7856107630448,6.05797101449275,1.87776508249297,4.10144927536232,1.89538857987292,48,21,3.3125,3.66666666666667,1.90359402519706,1.49443411809733,6.29166666666667,5.52380952380952,1.94562611847904,1.63153448075876,3.97916666666667,4.38095238095238,1.85069950356136,2.01186954040739,782,"hardship","a-pu-ro",3,5,2.28,2
"72","apático",78,4.30769230769231,2.40296187531675,3.8974358974359,2.06133069862268,5.38461538461539,2.28052607983316,49,29,3.95918367346939,4.89655172413793,2.4062348153068,2.31986495275367,3.83673469387755,4,1.98270584025457,2.22003860970286,5.46938775510204,5.24137931034483,2.3638073174465,2.16556116801484,259,"listless","a-pá-ti-co",4,7,0.44,1
"73","araña",68,3.41176470588235,2.27402788230092,6.01470588235294,2.37205526513621,4.42647058823529,2.51156237555156,42,26,3.07142857142857,3.96153846153846,2.21296465031731,2.30617899098521,6.26190476190476,5.61538461538461,2.15338104893862,2.68442802960963,4.26190476190476,4.69230769230769,2.46991185593218,2.60413871779874,610,"spider","a-ra-ña",3,5,8.38,2
"74","arcoíris",57,7.85964912280702,1.51702948096446,2.64912280701754,2.2637770907914,7.70175438596491,1.80242804770896,44,13,8,7.38461538461539,1.44672846651124,1.70970082853022,2.52272727272727,3.07692307692308,2.27717324119218,2.25320284859643,7.70454545454545,7.69230769230769,1.84994714512234,1.70218562367208,343,"rainbow","ar-co-í-ris",4,8,1.16,1
"75","armario",72,5.95833333333333,1.69869461065893,3.58333333333333,1.8212362308198,6.23611111111111,2.01748033870417,52,20,6,5.85,1.53392997769474,2.1095023109729,3.65384615384615,3.4,1.61954502670174,2.30331568784974,6.15384615384615,6.45,1.89306904449886,2.35025194618073,675,"cabinet","ar-ma-rio",3,7,7.45,1
"76","arrepentido",63,2.65079365079365,1.90211028952251,5.76190476190476,2.3397979352671,4.04761904761905,2.33782757876162,48,15,2.83333333333333,2.06666666666667,2.05595485227909,1.16291915126588,5.79166666666667,5.66666666666667,2.28741546369393,2.58198889747161,3.75,5,2.05767892373701,2.95199690282455,351,"repentant","a-rre-pen-ti-do",5,11,3.27,2
"77","arrogante",65,3.03076923076923,2.02306412689723,5.87692307692308,2.48437424407342,4.69230769230769,2.37778177170365,43,22,3.06976744186047,2.95454545454545,1.88218906035359,2.31922139494872,6.16279069767442,5.31818181818182,2.18141754434325,2.96626049070227,4.41860465116279,5.22727272727273,2.15177178533606,2.74177242259747,25,"arrogant","a-rro-gan-te",4,9,3.27,1
"78","arte",63,8.01587301587302,1.59122658604332,3.36507936507937,2.74332966573285,6.98412698412698,2.09062472135734,49,14,7.91836734693878,8.35714285714286,1.68122889941997,1.21573927222163,3.30612244897959,3.57142857142857,2.78540901868299,2.68082322931095,6.97959183673469,7,2.19364418945552,1.75411603861406,643,"art","ar-te",2,4,207.77,1
"79","as",73,6,1.7873008824606,4.13698630136986,2.00911166448391,5.95890410958904,1.86665443570683,60,13,5.78333333333333,7,1.67829278335655,2,4.01666666666667,4.69230769230769,1.91772876492459,2.39390251070699,5.86666666666667,6.38461538461539,1.71203780516894,2.50128172271943,626,"ace","as",1,2,14.57,2
"80","asalto",73,2.3972602739726,2.05979857447948,7.23287671232877,2.10502406917623,3.12328767123288,2.39759836711339,55,18,2.47272727272727,2.16666666666667,2.23486303710379,1.42457423980145,7.4,6.72222222222222,1.99629286057562,2.39621160696619,2.72727272727273,4.33333333333333,2.27265993166227,2.42535625036333,27,"assault","a-sal-to",3,6,15.27,1
"81","asediado",53,4.18867924528302,1.91207301692717,5.09433962264151,2.2037044942149,5.18867924528302,2.04804413051147,38,15,4.13157894736842,4.33333333333333,2.14565623593064,1.17513930278601,5.02631578947368,5.26666666666667,2.22378836861618,2.21896586810377,5.28947368421053,4.93333333333333,2.11695720873453,1.90737915425729,141,"embattled","a-se-dia-do",4,8,0.95,2
"82","asegurado",60,7.38333333333333,1.66816316995129,2.88333333333333,2.11605378377281,7.3,1.85307806232893,43,17,7.41860465116279,7.29411764705882,1.78928767603113,1.35852428586835,3.09302325581395,2.35294117647059,2.20188180869144,1.83511499880076,7.09302325581395,7.82352941176471,1.82331400906064,1.87867287325545,381,"secure","a-se-gu-ra-do",5,9,7.75,3
"83","asesinar",69,2.23188405797101,2.10143457677783,6.91304347826087,2.44792307185681,3.92753623188406,2.95216192256629,49,20,2.10204081632653,2.55,1.88464074780827,2.58487503515517,7,6.7,2.40658817969894,2.59756971437777,3.83673469387755,4.15,2.92508503277761,3.08263387040164,26,"assassin","a-se-si-nar",4,8,5.99,1
"84","asesino",71,1.85915492957746,1.80709533820665,7.69014084507042,2.00422089811745,2.87323943661972,2.59080559707808,50,21,1.9,1.76190476190476,1.99233224014019,1.30018313728343,7.82,7.38095238095238,2.05724206110005,1.8835124230063,2.74,3.19047619047619,2.63268311958794,2.52228165792498,244,"killer","a-se-si-no",4,7,22.52,2
"85","asfixiar",72,2.47222222222222,2.14917096510392,6.63888888888889,2.65534568745292,3.43055555555556,2.75183108763933,58,14,2.32758620689655,3.07142857142857,2.05527076830146,2.49505004464334,7.27586206896552,4,2.0330005777329,3.32820117735137,2.74137931034483,6.28571428571429,2.21288368525702,2.99816793876043,418,"suffocate","as-fi-xiar",3,8,0.59,1
"86","asiento",68,6.32352941176471,1.69671479296736,3.16176470588235,1.86571817325643,6.54411764705882,1.85628278476028,47,21,6.38297872340426,6.19047619047619,1.67530907582376,1.77817455889594,2.78723404255319,4,1.68027133177387,2.02484567313166,6.85106382978723,5.85714285714286,1.74429160162209,1.95667356208731,380,"seat","a-sien-to",3,7,33.46,2
"87","asombrado",65,6.95384615384615,1.72690808628066,5.13846153846154,2.28361639645406,5.43076923076923,2.29788782614349,47,18,7.08510638297872,6.61111111111111,1.67889439854927,1.85151413042499,5.25531914893617,4.83333333333333,2.37256131186075,2.06511643312258,5.02127659574468,6.5,2.15173703038234,2.38253448836219,28,"astonished","a-som-bra-do",4,9,2.3,2
"88","asqueado",59,2.15254237288136,1.55156827582704,6.20338983050847,2.29526995645354,3.79661016949153,2.3909286971943,44,15,2.20454545454545,2,1.42371190995124,1.92724822331886,6.25,6.06666666666667,2.34396801311614,2.21896586810377,3.77272727272727,3.86666666666667,2.47652829360101,2.19956705696717,124,"disgusted","as-que-a-do",4,8,0.52,2
"89","asqueroso",69,2.7536231884058,1.93577615609688,6.02898550724638,2.26203327648037,3.78260869565217,2.02825312564482,55,14,2.56363636363636,3.5,1.82334284340031,2.2446517632946,6.10909090909091,5.71428571428571,2.26628041866556,2.30145677706606,3.58181818181818,4.57142857142857,2.05201715654972,1.78516475060796,895,"nasty","as-que-ro-so",4,9,3.29,1
"90","astronauta",62,6.46774193548387,2.04633011723534,4.03225806451613,2.50878941438965,6.14516129032258,2.42829478180254,47,15,6.29787234042553,7,2.09466084851588,1.8516401995451,3.91489361702128,4.4,2.50937188775305,2.5579009251449,6.12765957446809,6.2,2.32768798593196,2.80815140006986,501,"astronaut","as-tro-nau-ta",4,10,3.27,1
"91","asustado",78,2.37179487179487,1.55512537064216,6.87179487179487,2.29827136823554,3.62820512820513,2.33053683330728,67,11,2.44776119402985,1.90909090909091,1.57906360907393,1.37510330190466,6.85074626865672,7,2.30449975734749,2.36643191323985,3.65671641791045,3.45454545454545,2.38398850163722,2.06705763652765,604,"scared","a-sus-ta-do",4,8,6.31,2
"92","ataúd",65,3.12307692307692,2.11769105032235,5.2,2.76812210713328,4.84615384615385,2.65300990168931,45,20,2.77777777777778,3.9,1.91748994176441,2.38194966582552,5.35555555555556,4.85,2.78922892208545,2.75824123978344,4.73333333333333,5.1,2.66628785188151,2.67345626877505,76,"coffin","a-ta-úd",3,5,6.82,1
"93","aterrorizado",61,2.09836065573771,1.5567585772237,7,2.25831795812724,3.54098360655738,2.49381749193082,44,17,1.79545454545455,2.88235294117647,1.37383431272336,1.76360259629177,7.36363636363636,6.05882352941176,2.37321202309316,1.63823793430984,2.97727272727273,5,2.51958501902121,1.76776695296637,432,"terrified","a-te-rro-ri-za-do",6,12,1.07,2
"94","atletismo",73,6.36986301369863,2.11808908449645,3.87671232876712,2.16631539126444,6.67123287671233,1.96535828314492,54,19,6.31481481481481,6.52631578947368,2.10859941062625,2.19515681678836,3.94444444444444,3.68421052631579,2.08694655225037,2.42790791466754,6.42592592592593,7.36842105263158,1.81816673013243,2.24129244251291,644,"athletics","a-tle-tis-mo",4,9,8.19,1
"95","atrevido",73,5.65753424657534,2.02908831527166,5.13698630136986,1.78974756517001,5.21917808219178,2.00171159637658,54,19,5.74074074074074,5.42105263157895,2.04833282585587,2.00875277704805,5.03703703703704,5.42105263157895,1.78000384738786,1.83532587096449,5.42592592592593,4.63157894736842,1.95806847310121,2.06048878547973,45,"bold","a-tre-vi-do",4,8,6.44,2
"96","autobús",80,4.75,2.10183765286174,4.8875,1.96805982979961,4.6375,2.02668120553302,58,22,4.91379310344828,4.31818181818182,2.01123583164131,2.31735406663071,4.93103448275862,4.77272727272727,2.03359563133198,1.82396267144912,4.60344827586207,4.72727272727273,1.99947058933823,2.14213552062996,541,"bus","au-to-bús",3,7,21.1,1
"97","avalancha",68,3.47058823529412,1.76593460296498,6.16176470588235,2.07767302469414,3.80882352941176,2.29377712967763,52,16,3.15384615384615,4.5,1.63760484333862,1.82574185835055,6.26923076923077,5.8125,2.05908207814183,2.16698715578412,3.42307692307692,5.0625,1.97381042701926,2.83945417290014,645,"avalanche","a-va-lan-cha",4,9,3.35,1
"98","avaricia",64,3.1875,1.77169096878911,5.234375,2.21640483595064,4.859375,2.25280909300451,46,18,3.28260869565217,2.94444444444444,1.72127915585101,1.92421786164794,5.1304347826087,5.5,2.17673247120718,2.35771574398013,4.73913043478261,5.16666666666667,2.14408522434985,2.54950975679639,769,"greed","a-va-ri-cia",4,8,2.26,1
"99","avenida",73,5.58904109589041,1.86216433543782,4.12328767123288,1.99961944629091,5.75342465753425,1.73830075007661,54,19,5.53703703703704,5.73684210526316,1.81931941414306,2.02325659555628,4.14814814814815,4.05263157894737,1.85723884532427,2.41462406115841,5.74074074074074,5.78947368421053,1.61578516675371,2.09706004175213,646,"avenue","a-ve-ni-da",4,7,40.9,2
"100","aventura",63,7.52380952380952,2.04669003324048,5.63492063492064,2.88098094462234,6.33333333333333,2.2288431832419,51,12,7.35294117647059,8.25,2.18012411951031,1.13818036595899,5.41176470588235,6.58333333333333,2.91325570857235,2.64431923988467,6.09803921568627,7.33333333333333,2.25614628923556,1.87487373312218,630,"adventure","a-ven-tu-ra",4,8,32.45,2
"101","avergonzado",64,2.8125,1.58239320460126,6.34375,2.00964934159929,3.84375,2.16918351986574,51,13,3.01960784313725,2,1.54259775804882,1.52752523165195,6.17647058823529,7,1.77432671571998,2.73861278752583,3.86274509803922,3.76923076923077,1.84412155611432,3.24432443285825,386,"shamed","a-ver-gon-za-do",5,11,3.1,1
"102","avispa",71,3.83098591549296,1.85923114288029,5.6056338028169,2.127902208007,4.59154929577465,2.10154680984359,50,21,3.6,4.38095238095238,1.87355386408629,1.74574312188794,5.74,5.28571428571429,2.03850685652063,2.34825162925222,4.3,5.28571428571429,1.97173910597747,2.28348105187797,484,"wasp","a-vis-pa",3,6,1.35,1
"103","avión",65,5.84615384615385,2.13768836327037,4.26153846153846,2.27950736918174,5.55384615384615,2.36531425786544,52,13,6.07692307692308,4.92307692307692,2.28246644926186,1.03774904332554,4.11538461538461,4.84615384615385,2.28939452697669,2.23032710030591,5.75,4.76923076923077,2.29128784747792,2.58694949550773,539,"plane","a-vión",2,5,36.8,1
"104","azaroso",71,4.90140845070423,1.91352277658224,4.61971830985915,2.14719882094322,5.09859154929577,2.05046983868482,55,16,4.98181818181818,4.625,1.97663115099168,1.70782512765993,4.76363636363636,4.125,2.26047877887945,1.66833250083229,5,5.4375,2.15165741455968,1.67207455974108,780,"haphazard","a-za-ro-so",4,7,1.33,1
"105","azote",69,3.59420289855072,2.48713655683487,5.81159420289855,2.58545343798064,4.89855072463768,2.68517130320139,52,17,3.76923076923077,3.05882352941176,2.6391872234844,1.91932892684182,5.71153846153846,6.11764705882353,2.56932537465473,2.68985020357028,5,4.58823529411765,2.72245563891909,2.62342389658562,990,"spanking","a-zo-te",3,5,1.3,2
"106","azul",74,6.41891891891892,2.11974899494138,3.2972972972973,2.08536800556226,6.90540540540541,1.84442082767448,52,22,6.76923076923077,5.59090909090909,2.07331679536357,2.03911957913425,3.36538461538462,3.13636363636364,2.11464404971938,2.05392665852866,6.80769230769231,7.13636363636364,1.85808737355992,1.83343171715553,544,"blue","a-zul",2,4,109.77,2
"107","azúcar",63,6.63492063492064,1.91177663783048,4.25396825396825,2.27162194412725,6.17460317460317,2.37282792043371,48,15,6.70833333333333,6.4,1.92363058042054,1.91982142026655,4.47916666666667,3.53333333333333,2.26902906720064,2.19956705696717,6.08333333333333,6.46666666666667,2.37749495677773,2.41621506453694,1002,"sugar","a-zú-car",3,6,42.86,1
"108","baba",71,4.04225352112676,2.02439846245962,4.07042253521127,2.276111619545,5.38028169014085,2.23840630285477,50,21,3.86,4.47619047619048,2.03048199766882,1.99045340611248,4.32,3.47619047619048,2.39421070458704,1.88730091980711,5.18,5.85714285714286,2.26499538225416,2.15141149680191,400,"slime","ba-ba",2,4,2.89,1
"109","bailarín",60,7.16666666666667,1.89706880647413,4.33333333333333,2.70383698903555,6.53333333333333,2.11104172747514,48,12,7.39583333333333,6.25,1.65978187920125,2.52712556798503,4.5,3.66666666666667,2.75217515523747,2.49848438906955,6.77083333333333,5.58333333333333,1.95958727019328,2.50302846870576,507,"dancer","bai-la-rín",3,8,6.67,2
"110","bala",68,2.44117647058824,1.66959064552279,6.55882352941176,2.37136117433418,3.66176470588235,2.51330961036274,52,16,2.30769230769231,2.875,1.61534870318481,1.82117178395303,6.46153846153846,6.875,2.38838314709245,2.3629078131263,3.78846153846154,3.25,2.49969832267297,2.59486672747048,673,"bullet","ba-la",2,4,15.4,1
"111","banca",72,5.79166666666667,1.75978151652854,3.33333333333333,2.0487027843471,6.52777777777778,2.20097431832399,57,15,5.84210526315789,5.6,1.78074496533865,1.72378321474267,3.21052631578947,3.8,2.0418552672339,2.07708587070581,6.57894736842105,6.33333333333333,2.21155543534613,2.22539456105675,655,"bench","ban-ca",2,5,38.55,1
"112","bancarrota",76,1.98684210526316,1.5957729249709,7.10526315789474,2.08856536003973,2.93421052631579,1.9344975321138,54,22,2.18518518518519,1.5,1.74911378179442,1.01183473147028,7.11111111111111,7.09090909090909,2.13388357683751,2.02152914561727,2.90740740740741,3,2.02128782522354,1.74574312188794,32,"bankrupt","ban-ca-rro-ta",4,10,2.59,1
"113","bandera",63,5.93650793650794,1.83050333174148,3.22222222222222,1.82672317627056,6.44444444444444,1.95743230244062,45,18,6.02222222222222,5.72222222222222,1.71210780364822,2.13667018445154,3.42222222222222,2.72222222222222,1.73845397472071,1.99427284567748,6.26666666666667,6.88888888888889,1.86352549559357,2.16628955994261,753,"flag","ban-de-ra",3,7,22.83,1
"114","bar",59,5.79661016949153,2.47595095640352,4.20338983050847,2.44793833746537,5.84745762711864,2.46921430559737,47,12,5.72340425531915,6.08333333333333,2.63506560977285,1.78164037455442,4.31914893617021,3.75,2.47690535336127,2.37888438329628,5.65957446808511,6.58333333333333,2.53048024093624,2.15146180044822,650,"bar","bar",1,3,38.53,2
"115","barbilla",70,5.2,1.69055346395574,3.74285714285714,1.85476834981352,6.2,1.91561092536854,48,22,4.95833333333333,5.72727272727273,1.52926534070105,1.93173541966847,3.89583333333333,3.40909090909091,1.77739449916831,2.01563155432003,6.0625,6.5,1.76739079231673,2.22003860970286,685,"chin","bar-bi-lla",3,8,5.47,1
"116","barco",69,5.6231884057971,1.96365093096689,4.39130434782609,2.28947329740699,5.6231884057971,2.19022862945295,55,14,5.54545454545455,5.92857142857143,2.08893187146837,1.38476800135706,4.38181818181818,4.42857142857143,2.40747992638767,1.82774706692675,5.70909090909091,5.28571428571429,2.1999387809052,2.1989008243131,388,"ship","bar-co",2,5,22.88,1
"117","barril",61,5.37704918032787,1.46246292746437,3.86885245901639,1.74619023244,6.22950819672131,1.7831941623853,47,14,5.38297872340426,5.35714285714286,1.48255348887099,1.44686094473747,3.70212765957447,4.42857142857143,1.7926770559214,1.50457178749844,6.21276595744681,6.28571428571429,1.81702300974598,1.72887564301513,651,"barrel","ba-rril",2,6,6.31,1
"118","barrio",56,5.19642857142857,1.53053339314517,3.85714285714286,2.00389231636443,5.69642857142857,1.9156735616501,44,12,5.22727272727273,5.08333333333333,1.52290475757161,1.62135371797393,3.68181818181818,4.5,1.82709233066586,2.54057974772402,5.86363636363636,5.08333333333333,1.75990101585961,2.39158879611378,401,"slum","ba-rrio",2,6,43.39,1
"119","bastardo",74,3.36486486486486,1.77944368961258,4.93243243243243,2.12829007885571,5.05405405405405,2.15108696252053,50,24,3.42,3.25,1.70341793258766,1.96158764447488,4.58,5.66666666666667,2.13894881678275,1.94861526455978,5.26,4.625,2.03850685652063,2.35561309290772,33,"bastard","bas-tar-do",3,8,1.47,2
"120","bastón",54,5.48148148148148,1.32808190161091,3.68518518518519,1.78910828504745,6.31481481481481,1.89163076370403,38,16,5.47368421052632,5.5,1.40917537905441,1.15470053837925,3.44736842105263,4.25,1.88446520366938,1.43759057685652,6.23684210526316,6.5,2.01928821452371,1.59164485150844,677,"cane","bas-tón",2,6,10.77,1
"121","basura",63,2.50793650793651,1.7859037277905,5.07936507936508,2.37120894238325,4.76190476190476,2.51264085282786,48,15,2.45833333333333,2.66666666666667,1.87886717039061,1.49602648308619,4.97916666666667,5.4,2.48818128344596,1.99284434199678,4.95833333333333,4.13333333333333,2.65745305463496,1.92230020944651,182,"garbage","ba-su-ra",3,6,38.38,1
"122","bañera",68,6.85294117647059,2.16667229462811,2.94117647058824,2.10813883355145,7.13235294117647,1.89188693427508,55,13,6.76363636363636,7.23076923076923,2.22746855457404,1.92153784566105,2.98181818181818,2.76923076923077,2.09488715413317,2.24179415327122,7.2,6.84615384615385,1.81964587519416,2.23032710030591,652,"bathtub","ba-ñe-ra",3,6,1.77,1
"123","baño",64,6.203125,2.00142558319798,3.15625,1.80139936786368,6.734375,1.90439914700441,52,12,6.07692307692308,6.75,2.01801838198894,1.91287503750007,3.13461538461538,3.25,1.68067267291527,2.34035739306473,6.59615384615385,7.33333333333333,1.9021104417804,1.87487373312218,548,"bathroom","ba-ño",2,4,73.68,2
